2025-06-23 16:01:04,415 - INFO - Frame processed in 702.20ms, Faces detected: 0, Best name: None
2025-06-23 16:48:42,222 - INFO - Frame processed in 26.91ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,269 - INFO - Frame processed in 28.10ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,315 - INFO - Frame processed in 26.43ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,362 - INFO - Frame processed in 28.58ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,408 - INFO - Frame processed in 27.73ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,455 - INFO - Frame processed in 27.81ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,502 - INFO - Frame processed in 27.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,549 - INFO - Frame processed in 28.77ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,595 - INFO - Frame processed in 28.19ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,641 - INFO - Frame processed in 27.57ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,688 - INFO - Frame processed in 28.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,733 - INFO - Frame processed in 27.33ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,781 - INFO - Frame processed in 28.40ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,826 - INFO - Frame processed in 27.37ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:42,875 - INFO - Frame processed in 28.07ms, Faces detected: 1, Best name: None
2025-06-23 16:48:42,915 - INFO - Frame processed in 21.37ms, Faces detected: 0, Best name: None
2025-06-23 16:48:42,958 - INFO - Frame processed in 31.58ms, Faces detected: 0, Best name: None
2025-06-23 16:48:42,994 - INFO - Frame processed in 20.74ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,025 - INFO - Frame processed in 21.20ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,056 - INFO - Frame processed in 21.07ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,087 - INFO - Frame processed in 20.34ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,117 - INFO - Frame processed in 20.38ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,155 - INFO - Frame processed in 27.21ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,202 - INFO - Frame processed in 27.07ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,252 - INFO - Frame processed in 28.68ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,298 - INFO - Frame processed in 29.16ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,343 - INFO - Frame processed in 27.88ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,389 - INFO - Frame processed in 27.84ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,437 - INFO - Frame processed in 28.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,483 - INFO - Frame processed in 27.42ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,529 - INFO - Frame processed in 26.67ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,578 - INFO - Frame processed in 29.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,625 - INFO - Frame processed in 28.81ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,673 - INFO - Frame processed in 29.79ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,717 - INFO - Frame processed in 27.18ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,764 - INFO - Frame processed in 27.68ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:43,803 - INFO - Frame processed in 21.35ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,835 - INFO - Frame processed in 20.07ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,865 - INFO - Frame processed in 20.05ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,898 - INFO - Frame processed in 21.48ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,929 - INFO - Frame processed in 20.33ms, Faces detected: 0, Best name: None
2025-06-23 16:48:43,974 - INFO - Frame processed in 20.05ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,006 - INFO - Frame processed in 21.63ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,038 - INFO - Frame processed in 20.76ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,070 - INFO - Frame processed in 21.03ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,100 - INFO - Frame processed in 20.05ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,131 - INFO - Frame processed in 21.27ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,176 - INFO - Frame processed in 20.07ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,209 - INFO - Frame processed in 20.67ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,242 - INFO - Frame processed in 23.39ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,286 - INFO - Frame processed in 19.77ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,318 - INFO - Frame processed in 20.60ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,348 - INFO - Frame processed in 19.11ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,382 - INFO - Frame processed in 22.77ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,425 - INFO - Frame processed in 19.90ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,458 - INFO - Frame processed in 22.14ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,492 - INFO - Frame processed in 21.48ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,535 - INFO - Frame processed in 20.69ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,567 - INFO - Frame processed in 21.16ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,614 - INFO - Frame processed in 22.15ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,660 - INFO - Frame processed in 21.47ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,691 - INFO - Frame processed in 20.42ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,722 - INFO - Frame processed in 20.98ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,755 - INFO - Frame processed in 21.80ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,802 - INFO - Frame processed in 22.46ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,848 - INFO - Frame processed in 21.10ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,895 - INFO - Frame processed in 21.69ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,942 - INFO - Frame processed in 21.76ms, Faces detected: 0, Best name: None
2025-06-23 16:48:44,990 - INFO - Frame processed in 23.35ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,036 - INFO - Frame processed in 22.39ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,083 - INFO - Frame processed in 21.75ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,127 - INFO - Frame processed in 21.57ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,173 - INFO - Frame processed in 21.59ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,222 - INFO - Frame processed in 24.69ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,266 - INFO - Frame processed in 21.37ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,305 - INFO - Frame processed in 27.84ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,345 - INFO - Frame processed in 22.21ms, Faces detected: 0, Best name: None
2025-06-23 16:48:45,397 - INFO - Frame processed in 28.71ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,443 - INFO - Frame processed in 29.12ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,489 - INFO - Frame processed in 27.79ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,537 - INFO - Frame processed in 28.07ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,584 - INFO - Frame processed in 28.28ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,630 - INFO - Frame processed in 28.22ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,678 - INFO - Frame processed in 28.52ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,723 - INFO - Frame processed in 27.09ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,770 - INFO - Frame processed in 27.18ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,817 - INFO - Frame processed in 28.78ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,864 - INFO - Frame processed in 28.68ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,910 - INFO - Frame processed in 28.07ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:45,957 - INFO - Frame processed in 28.41ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,004 - INFO - Frame processed in 29.15ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,052 - INFO - Frame processed in 29.75ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,101 - INFO - Frame processed in 31.78ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,147 - INFO - Frame processed in 31.00ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,192 - INFO - Frame processed in 29.98ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,238 - INFO - Frame processed in 30.10ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,287 - INFO - Frame processed in 31.59ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,332 - INFO - Frame processed in 31.50ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,378 - INFO - Frame processed in 31.53ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,425 - INFO - Frame processed in 32.95ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,473 - INFO - Frame processed in 34.12ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,518 - INFO - Frame processed in 32.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,564 - INFO - Frame processed in 32.12ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,613 - INFO - Frame processed in 35.43ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,658 - INFO - Frame processed in 33.42ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,703 - INFO - Frame processed in 31.67ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,750 - INFO - Frame processed in 32.18ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,797 - INFO - Frame processed in 31.49ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,842 - INFO - Frame processed in 32.10ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,891 - INFO - Frame processed in 34.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,936 - INFO - Frame processed in 33.42ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:46,981 - INFO - Frame processed in 33.54ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,027 - INFO - Frame processed in 34.06ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,073 - INFO - Frame processed in 33.96ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,121 - INFO - Frame processed in 34.28ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,166 - INFO - Frame processed in 34.74ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:47,214 - INFO - Frame processed in 35.68ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,261 - INFO - Frame processed in 36.97ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:47,307 - INFO - Frame processed in 35.80ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,366 - INFO - Frame processed in 33.59ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:47,414 - INFO - Frame processed in 34.37ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,460 - INFO - Frame processed in 34.39ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,506 - INFO - Frame processed in 33.64ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,551 - INFO - Frame processed in 32.95ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,598 - INFO - Frame processed in 32.84ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,646 - INFO - Frame processed in 35.09ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,690 - INFO - Frame processed in 32.60ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,737 - INFO - Frame processed in 33.11ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,783 - INFO - Frame processed in 32.59ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,831 - INFO - Frame processed in 34.57ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,876 - INFO - Frame processed in 34.16ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,923 - INFO - Frame processed in 34.26ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:47,969 - INFO - Frame processed in 35.20ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,016 - INFO - Frame processed in 35.76ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,061 - INFO - Frame processed in 35.37ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,108 - INFO - Frame processed in 35.74ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,153 - INFO - Frame processed in 35.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,198 - INFO - Frame processed in 34.93ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,245 - INFO - Frame processed in 35.49ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,293 - INFO - Frame processed in 37.18ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,351 - INFO - Frame processed in 35.06ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,396 - INFO - Frame processed in 34.53ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,443 - INFO - Frame processed in 35.73ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,489 - INFO - Frame processed in 35.50ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,534 - INFO - Frame processed in 34.75ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,580 - INFO - Frame processed in 34.22ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,627 - INFO - Frame processed in 35.44ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,672 - INFO - Frame processed in 35.25ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,719 - INFO - Frame processed in 35.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,766 - INFO - Frame processed in 33.97ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,812 - INFO - Frame processed in 34.82ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,858 - INFO - Frame processed in 35.23ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:48,905 - INFO - Frame processed in 35.69ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,950 - INFO - Frame processed in 35.01ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:48,995 - INFO - Frame processed in 34.12ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:49,042 - INFO - Frame processed in 34.05ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,088 - INFO - Frame processed in 34.94ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,135 - INFO - Frame processed in 35.07ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,181 - INFO - Frame processed in 36.43ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:49,226 - INFO - Frame processed in 34.18ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,272 - INFO - Frame processed in 34.17ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:49,319 - INFO - Frame processed in 34.78ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,365 - INFO - Frame processed in 34.56ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,411 - INFO - Frame processed in 34.64ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,457 - INFO - Frame processed in 35.11ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,503 - INFO - Frame processed in 34.92ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:49,549 - INFO - Frame processed in 34.22ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,595 - INFO - Frame processed in 33.56ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,641 - INFO - Frame processed in 34.22ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,689 - INFO - Frame processed in 34.70ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,733 - INFO - Frame processed in 33.52ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,779 - INFO - Frame processed in 34.17ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,827 - INFO - Frame processed in 34.61ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,874 - INFO - Frame processed in 35.30ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,923 - INFO - Frame processed in 35.42ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:49,967 - INFO - Frame processed in 34.59ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,014 - INFO - Frame processed in 35.68ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,060 - INFO - Frame processed in 36.40ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,104 - INFO - Frame processed in 33.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,150 - INFO - Frame processed in 33.44ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,199 - INFO - Frame processed in 36.42ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:50,245 - INFO - Frame processed in 33.59ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,290 - INFO - Frame processed in 34.93ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:50,337 - INFO - Frame processed in 31.95ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,383 - INFO - Frame processed in 30.91ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,430 - INFO - Frame processed in 31.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,478 - INFO - Frame processed in 33.06ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,523 - INFO - Frame processed in 31.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,570 - INFO - Frame processed in 31.68ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,616 - INFO - Frame processed in 31.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:50,654 - INFO - Frame processed in 22.08ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,699 - INFO - Frame processed in 21.29ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,732 - INFO - Frame processed in 21.56ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,778 - INFO - Frame processed in 21.47ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,824 - INFO - Frame processed in 21.05ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,857 - INFO - Frame processed in 22.56ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,903 - INFO - Frame processed in 21.44ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,938 - INFO - Frame processed in 25.23ms, Faces detected: 0, Best name: None
2025-06-23 16:48:50,982 - INFO - Frame processed in 22.06ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,013 - INFO - Frame processed in 21.32ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,045 - INFO - Frame processed in 21.71ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,077 - INFO - Frame processed in 21.20ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,122 - INFO - Frame processed in 20.27ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,153 - INFO - Frame processed in 21.21ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,185 - INFO - Frame processed in 21.80ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,215 - INFO - Frame processed in 20.05ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,245 - INFO - Frame processed in 20.05ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,277 - INFO - Frame processed in 20.22ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,308 - INFO - Frame processed in 21.29ms, Faces detected: 0, Best name: None
2025-06-23 16:48:51,362 - INFO - Frame processed in 28.86ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,410 - INFO - Frame processed in 29.99ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,454 - INFO - Frame processed in 27.05ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,502 - INFO - Frame processed in 28.33ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,548 - INFO - Frame processed in 26.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,596 - INFO - Frame processed in 28.52ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,641 - INFO - Frame processed in 28.09ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,686 - INFO - Frame processed in 27.39ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,734 - INFO - Frame processed in 29.40ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,780 - INFO - Frame processed in 29.09ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,826 - INFO - Frame processed in 27.58ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,872 - INFO - Frame processed in 26.52ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,919 - INFO - Frame processed in 26.65ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:51,965 - INFO - Frame processed in 26.45ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,014 - INFO - Frame processed in 28.12ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,059 - INFO - Frame processed in 26.95ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,107 - INFO - Frame processed in 28.61ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,151 - INFO - Frame processed in 27.18ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,209 - INFO - Frame processed in 38.75ms, Faces detected: 2, Best name: Unknown
2025-06-23 16:48:52,269 - INFO - Frame processed in 36.96ms, Faces detected: 2, Best name: Unknown
2025-06-23 16:48:52,330 - INFO - Frame processed in 36.64ms, Faces detected: 2, Best name: Unknown
2025-06-23 16:48:52,393 - INFO - Frame processed in 37.69ms, Faces detected: 2, Best name: Unknown
2025-06-23 16:48:52,450 - INFO - Frame processed in 31.99ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,494 - INFO - Frame processed in 29.81ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,543 - INFO - Frame processed in 32.18ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,590 - INFO - Frame processed in 32.51ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,638 - INFO - Frame processed in 34.25ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,682 - INFO - Frame processed in 32.73ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,728 - INFO - Frame processed in 32.44ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,774 - INFO - Frame processed in 31.99ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,822 - INFO - Frame processed in 32.71ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,868 - INFO - Frame processed in 31.86ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,916 - INFO - Frame processed in 31.99ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:52,961 - INFO - Frame processed in 31.16ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,009 - INFO - Frame processed in 30.49ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,055 - INFO - Frame processed in 32.53ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,101 - INFO - Frame processed in 31.86ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,147 - INFO - Frame processed in 31.76ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,193 - INFO - Frame processed in 31.77ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,240 - INFO - Frame processed in 33.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,286 - INFO - Frame processed in 31.47ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,332 - INFO - Frame processed in 30.87ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,379 - INFO - Frame processed in 31.64ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,426 - INFO - Frame processed in 32.21ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,473 - INFO - Frame processed in 33.56ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,518 - INFO - Frame processed in 32.08ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,564 - INFO - Frame processed in 32.11ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,611 - INFO - Frame processed in 32.14ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,658 - INFO - Frame processed in 31.40ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,704 - INFO - Frame processed in 32.21ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,750 - INFO - Frame processed in 31.40ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,797 - INFO - Frame processed in 31.45ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,844 - INFO - Frame processed in 32.28ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,891 - INFO - Frame processed in 32.56ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,939 - INFO - Frame processed in 32.91ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:53,987 - INFO - Frame processed in 34.21ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,033 - INFO - Frame processed in 34.81ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,078 - INFO - Frame processed in 34.36ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,125 - INFO - Frame processed in 33.80ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,171 - INFO - Frame processed in 33.45ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,218 - INFO - Frame processed in 34.67ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,266 - INFO - Frame processed in 35.58ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,311 - INFO - Frame processed in 34.98ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,356 - INFO - Frame processed in 33.98ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:54,404 - INFO - Frame processed in 35.29ms, Faces detected: 1, Best name: Unknown
2025-06-23 16:48:54,450 - INFO - Frame processed in 34.64ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:54,496 - INFO - Frame processed in 34.42ms, Faces detected: 1, Best name: tesoro
2025-06-23 16:48:54,543 - INFO - Frame processed in 33.99ms, Faces detected: 1, Best name: Unknown
